Esa Lindell,DAL,1995-10-20,1000.0,D,56,5,11,104,114
Ryan Lindgren,NYR,1999-10-19,1000.0,D,51,1,15,50,98
Elias Lindholm,CGY,1995-10-20,1000.0,C,56,19,28,34,53
Blake Lizotte,LAK,1998-10-19,1000.0,C,41,3,7,21,32
Ryan Lomberg,FLA,1995-10-20,1000.0,LW,34,2,2,10,90
Milan Lucic,CGY,1989-10-21,1000.0,LW,56,10,13,12,139
Isac Lundestrom,ANA,2000-10-18,1000.0,C,41,6,3,19,16
Eetu Luostarinen,FLA,1999-10-19,1000.0,C,44,3,5,25,55
Ilya Lyubushkin,ARI,1995-10-20,1000.0,D,42,1,1,72,103
Olli Maatta,LAK,1995-10-20,1000.0,D,41,0,4,53,41
Kurtis MacDermid,LAK,1995-10-20,1000.0,D,28,2,2,35,46
Jacob MacDonald,COL,1994-10-20,1000.0,D,33,1,8,31,38
Mackenzie MacEachern,STL,1995-10-20,1000.0,LW,21,1,1,2,35
Zack MacEwen,VAN,1997-10-19,1000.0,C,34,1,1,9,65
Nathan MacKinnon,COL,1996-10-19,1000.0,C,48,20,45,15,38
Cale Makar,COL,1999-10-19,1000.0,D,44,8,36,36,49
Evgeni Malkin,PIT,1987-10-22,1000.0,C,33,8,20,12,18
Mikhail Maltsev,NJD,1999-10-19,1000.0,LW,33,6,3,8,26
Andrew Mangiapane,CGY,1997-10-19,1000.0,LW,56,18,14,33,51
Josh Manson,ANA,1992-10-20,1000.0,D,23,1,6,31,61
Anthony Mantha,TOT,1995-10-20,1000.0,RW,56,15,14,27,49
Anthony Mantha,DET,1995-10-20,1000.0,RW,42,11,10,20,34
Brad Marchand,BOS,1989-10-21,1000.0,LW,53,29,40,11,66
Mason Marchment,FLA,1996-10-19,1000.0,F,33,2,8,8,73
John Marino,PIT,1998-10-19,1000.0,D,52,3,10,50,48
Patrick Marleau,SJS,1980-10-23,1000.0,C,56,4,5,19,40
Mitch Marner,TOR,1998-10-19,1000.0,RW,55,20,47,41,23
Pat Maroon,TBL,1989-10-21,1000.0,LW,55,4,14,6,75
Matt Martin,NYI,1990-10-21,1000.0,LW,54,6,5,23,181
Alec Martinez,VEG,1988-10-21,1000.0,D,53,9,23,168,44
Jordan Martinook,CAR,1993-10-20,1000.0,LW,44,4,9,20,90
Mike Matheson,PIT,1995-10-20,1000.0,D,44,5,11,40,41
Auston Matthews,TOR,1998-10-19,1000.0,C,52,41,25,47,57
Scott Mayfield,NYI,1993-10-20,1000.0,D,56,2,13,108,76
Charlie McAvoy,BOS,1998-10-19,1000.0,D,51,5,25,80,65
Jared McCann,PIT,1997-10-19,1000.0,C,43,14,18,17,40
Connor McDavid,EDM,1997-10-19,1000.0,C,56,33,72,24,61
Ryan McDonagh,TBL,1990-10-21,1000.0,D,50,4,8,96,69
Brock McGinn,CAR,1995-10-20,1000.0,LW,37,8,5,12,44
Michael McLeod,NJD,1999-10-19,1000.0,C,52,9,6,20,89
Timo Meier,SJS,1997-10-19,1000.0,RW,54,12,19,24,75
Jonathon Merrill,TOT,1993-10-20,1000.0,D,49,0,5,70,34
Jonathon Merrill,DET,1993-10-20,1000.0,D,36,0,5,58,24
Victor Mete,TOT,1999-10-19,1000.0,D,28,1,4,35,19
Niko Mikkola,STL,1997-10-19,1000.0,D,30,1,2,36,49
Colin Miller,BUF,1993-10-20,1000.0,D,48,4,8,51,91
J.T. Miller,VAN,1994-10-20,1000.0,C,53,15,31,24,90
K'Andre Miller,NYR,2000-10-18,1000.0,D,53,5,7,77,93
Kevan Miller,BOS,1988-10-21,1000.0,D,28,1,3,37,64
Ian Mitchell,CHI,1999-10-19,1000.0,D,39,3,4,37,18
Casey Mittelstadt,BUF,1999-10-19,1000.0,C,41,10,12,12,9
Sean Monahan,CGY,1995-10-20,1000.0,C,50,10,18,18,49
Brandon Montour,TOT,1995-10-20,1000.0,D,50,7,11,62,54
Brandon Montour,BUF,1995-10-20,1000.0,D,38,5,9,53,35
Tyler Motte,VAN,1996-10-19,1000.0,C,24,6,3,28,100
Connor Murphy,CHI,1994-10-20,1000.0,D,50,3,12,123,102
Ryan Murray,NJD,1994-10-20,1000.0,D,48,0,14,73,38
Jake Muzzin,TOR,1990-10-21,1000.0,D,53,4,23,94,101
Philippe Myers,PHI,1997-10-19,1000.0,D,44,1,10,40,69
Vladislav Namestnikov,DET,1993-10-20,1000.0,C,53,8,9,35,71
Riley Nash,CBJ,1990-10-21,1000.0,C,37,2,5,21,33
James Neal,EDM,1988-10-21,1000.0,LW,29,5,5,6,26
Martin Necas,CAR,1999-10-19,1000.0,C,53,14,27,32,45
Brock Nelson,NYI,1992-10-20,1000.0,C,56,18,15,26,36
Patrik Nemeth,TOT,1993-10-20,1000.0,D,52,3,7,67,87
Patrik Nemeth,DET,1993-10-20,1000.0,D,39,2,6,47,65
Nikita Nesterov,CGY,1994-10-20,1000.0,D,38,0,4,29,41
Valeri Nichushkin,COL,1996-10-19,1000.0,RW,55,10,11,28,65
Nino Niederreiter,CAR,1993-10-20,1000.0,RW,56,20,14,17,68
Frans Nielsen,DET,1985-10-22,1000.0,C,29,1,5,12,23
Matthew Nieto,SJS,1993-10-20,1000.0,LW,28,5,2,19,25
Joakim Nordstrom,CGY,1993-10-20,1000.0,C,44,1,6,30,92
Joshua Norris,OTT,2000-10-18,1000.0,C,56,17,18,34,72
Tomas Nosek,VEG,1993-10-20,1000.0,C,38,8,10,18,51
Ryan Nugent-Hopkins,EDM,1994-10-20,1000.0,C,52,16,19,29,26
Darnell Nurse,EDM,1996-10-19,1000.0,D,56,16,20,100,117
Markus Nutivaara,FLA,1995-10-20,1000.0,D,30,0,10,13,35
William Nylander,TOR,1997-10-19,1000.0,C,51,17,25,15,12
Logan O'Connor,COL,1997-10-19,1000.0,RW,22,3,2,12,29
Ryan O'Reilly,STL,1992-10-20,1000.0,C,56,24,30,26,24
Jordan Oesterle,ARI,1993-10-20,1000.0,D,43,1,10,64,45
Jamie Oleksiak,DAL,1993-10-20,1000.0,D,56,6,8,88,148
Mathieu Olivier,NSH,1998-10-19,1000.0,F,30,3,2,19,62
Victor Olofsson,BUF,1996-10-19,1000.0,RW,56,13,19,12,17
Dmitry Orlov,WSH,1992-10-20,1000.0,D,51,8,14,50,87
T.J. Oshie,WSH,1987-10-22,1000.0,C,53,22,21,27,70
Jean-Gabriel Pageau,NYI,1993-10-20,1000.0,C,54,14,14,58,111
Ondrej Palat,TBL,1992-10-20,1000.0,LW,55,15,31,43,82
Kyle Palmieri,TOT,1992-10-20,1000.0,RW,51,10,11,12,62
Kyle Palmieri,NJD,1992-10-20,1000.0,RW,34,8,9,10,37
Richard Panik,WSH,1992-10-20,1000.0,RW,36,3,6,16,53
Cedric Paquette,TOT,1994-10-20,1000.0,C,47,4,4,26,136
Cedric Paquette,CAR,1994-10-20,1000.0,C,38,3,4,18,109
Colton Parayko,STL,1994-10-20,1000.0,D,32,2,10,64,35
David Pastrnak,BOS,1997-10-19,1000.0,RW,48,20,28,13,35
Nolan Patrick,PHI,1999-10-19,1000.0,C,52,4,5,18,45
Nick Paul,OTT,1996-10-19,1000.0,LW,56,5,15,35,74
Joe Pavelski,DAL,1985-10-22,1000.0,C,56,25,26,39,64
Tanner Pearson,VAN,1993-10-20,1000.0,LW,51,10,8,28,54
Adam Pelech,NYI,1995-10-20,1000.0,D,56,4,10,73,66
David Perron,STL,1989-10-21,1000.0,LW,56,19,39,25,45
Corey Perry,MTL,1986-10-22,1000.0,RW,49,9,12,15,56
Jeff Petry,MTL,1988-10-21,1000.0,D,55,12,30,60,97
Elias Pettersson,VAN,1999-10-19,1000.0,C,26,10,11,9,11
Marcus Pettersson,PIT,1997-10-19,1000.0,D,47,2,7,39,51
Alex Pietrangelo,VEG,1990-10-21,1000.0,D,41,7,16,80,28
Neal Pionk,WPG,1996-10-19,1000.0,D,54,3,29,74,137
Brayden Point,TBL,1997-10-19,1000.0,C,56,23,25,18,23
Tucker Poolman,WPG,1994-10-20,1000.0,D,39,0,1,49,69
Ivan Provorov,PHI,1997-10-19,1000.0,D,56,7,19,106,56
Jesse Puljujarvi,EDM,1999-10-19,1000.0,RW,55,15,10,20,101
Ryan Pulock,NYI,1995-10-20,1000.0,D,56,2,15,106,97
Mark Pysyk,DAL,1992-10-20,1000.0,D,36,3,1,16,36
Michael Raffl,TOT,1989-10-21,1000.0,LW,44,4,7,28,71
Michael Raffl,PHI,1989-10-21,1000.0,LW,34,3,5,23,50
Rickard Rakell,ANA,1994-10-20,1000.0,RW,52,9,19,16,65
Victor Rask,MIN,1994-10-20,1000.0,C,54,10,13,10,21
Michael Rasmussen,DET,2000-10-18,1000.0,C,40,3,9,28,72
Ryan Reaves,VEG,1987-10-22,1000.0,RW,37,1,4,15,141
Mike Reilly,TOT,1994-10-20,1000.0,D,55,0,27,43,70
Mike Reilly,OTT,1994-10-20,1000.0,D,40,0,19,36,54
Sam Reinhart,BUF,1996-10-19,1000.0,C,54,25,15,27,15
Tobias Rieder,BUF,1993-10-20,1000.0,C,44,5,2,34,21
Morgan Rielly,TOR,1995-10-20,1000.0,D,55,5,30,61,63
Rasmus Ristolainen,BUF,1995-10-20,1000.0,D,49,4,14,68,193
Brett Ritchie,CGY,1994-10-20,1000.0,RW,32,4,4,6,97
Nick Ritchie,BOS,1996-10-19,1000.0,LW,56,15,11,17,102
Jason Robertson,DAL,2000-10-18,1000.0,LW,51,17,28,13,28
Eric Robinson,CBJ,1996-10-19,1000.0,LW,56,8,10,16,94
Evan Rodrigues,PIT,1994-10-20,1000.0,C,35,7,7,10,21
Alexander Romanov,MTL,2000-10-18,1000.0,D,54,1,5,60,138
Jack Roslovic,CBJ,1997-10-19,1000.0,C,48,12,22,22,34
Antoine Roussel,VAN,1990-10-21,1000.0,LW,35,1,3,18,63
Matt Roy,LAK,1996-10-19,1000.0,D,44,2,8,67,61
Nicolas Roy,VEG,1998-10-19,1000.0,C,50,6,9,23,50
Kris Russell,EDM,1988-10-21,1000.0,D,35,0,9,75,41
Jan Rutta,TBL,1991-10-21,1000.0,D,35,0,8,32,30
Bobby Ryan,DET,1988-10-21,1000.0,LW,33,7,7,17,31
Derek Ryan,CGY,1987-10-22,1000.0,C,43,2,11,21,13
Brandon Saad,COL,1993-10-20,1000.0,LW,44,15,9,10,16
Zach Sanford,STL,1995-10-20,1000.0,LW,52,10,6,44,69
Travis Sanheim,PHI,1997-10-19,1000.0,D,55,3,12,73,48
David Savard,TOT,1991-10-21,1000.0,D,54,1,5,109,132
David Savard,CBJ,1991-10-21,1000.0,D,40,1,5,89,95
Marco Scandella,STL,1991-10-21,1000.0,D,49,3,6,64,60
Colton Sceviour,PIT,1990-10-21,1000.0,C,46,5,5,28,64
Mark Scheifele,WPG,1994-10-20,1000.0,C,56,21,42,38,31
Brayden Schenn,STL,1992-10-20,1000.0,C,56,16,20,35,119
Luke Schenn,TBL,1990-10-21,1000.0,D,38,2,2,17,99
Nick Schmaltz,ARI,1997-10-19,1000.0,C,52,10,22,25,15
Nate Schmidt,VAN,1992-10-20,1000.0,D,54,5,10,72,15
Jaden Schwartz,STL,1993-10-20,1000.0,C,40,8,13,26,40
Mikhail Sergachev,TBL,1999-10-19,1000.0,D,56,4,26,73,66
Damon Severson,NJD,1995-10-20,1000.0,D,56,3,18,50,57
Yegor Sharangovich,NJD,1999-10-19,1000.0,C,54,16,14,20,20
Kevin Shattenkirk,ANA,1989-10-21,1000.0,D,55,2,13,58,57
Riley Sheahan,BUF,1992-10-20,1000.0,C,53,4,9,15,17
Conor Sheary,WSH,1993-10-20,1000.0,LW,53,14,8,20,24
Devin Shore,EDM,1995-10-20,1000.0,C,38,5,4,26,73
Jakob Silfverberg,ANA,1991-10-21,1000.0,LW,47,8,8,26,19
Radim Simek,SJS,1993-10-20,1000.0,D,40,2,4,49,76
Wayne Simmonds,TOR,1989-10-21,1000.0,RW,38,7,2,15,64
Colton Sissons,NSH,1994-10-20,1000.0,C,54,8,7,27,74
Jeff Skinner,BUF,1993-10-20,1000.0,LW,53,7,7,12,20
Jaccob Slavin,CAR,1995-10-20,1000.0,D,52,3,12,87,35
Brendan Smith,NYR,1990-10-21,1000.0,D,48,5,5,41,84
Craig Smith,BOS,1990-10-21,1000.0,C,54,13,19,8,66
Reilly Smith,VEG,1992-10-20,1000.0,RW,53,14,11,20,46
Ty Smith,NJD,2001-10-18,1000.0,D,48,2,21,35,32
Carl Soderberg,TOT,1986-10-22,1000.0,C,45,7,10,36,66
Carl Soderberg,CHI,1986-10-22,1000.0,C,34,7,8,27,46
Marcus Sorensen,SJS,1993-10-20,1000.0,RW,29,1,4,11,22
Carson Soucy,MIN,1995-10-20,1000.0,D,50,1,16,49,62
Daniel Sprong,WSH,1998-10-19,1000.0,RW,42,13,7,1,28
Jared Spurgeon,MIN,1990-10-21,1000.0,D,54,7,18,102,52
Eric Staal,TOT,1985-10-22,1000.0,C,53,5,8,15,23
Eric Staal,BUF,1985-10-22,1000.0,C,32,3,7,8,14
Eric Staal,MTL,1985-10-22,1000.0,C,21,2,1,7,9
Jordan Staal,CAR,1989-10-21,1000.0,C,53,16,22,24,135
Marc Staal,DET,1987-10-22,1000.0,D,56,3,7,45,58
Steven Stamkos,TBL,1991-10-21,1000.0,C,38,17,17,10,38
Logan Stanley,WPG,1999-10-19,1000.0,D,37,1,3,31,49
Paul Stastny,WPG,1986-10-22,1000.0,C,56,13,16,19,38
Troy Stecher,DET,1995-10-20,1000.0,D,44,3,8,46,33
Sam Steel,ANA,1999-10-19,1000.0,C,42,6,6,19,41
Riley Stillman,TOT,1999-10-19,1000.0,D,21,1,0,29,51
Mark Stone,VEG,1993-10-20,1000.0,RW,55,21,40,33,31
Michael Stone,CGY,1991-10-21,1000.0,D,21,2,2,27,24
Anton Stralman,FLA,1987-10-22,1000.0,D,38,3,6,30,37
Dylan Strome,CHI,1998-10-19,1000.0,C,40,9,8,19,8
Ryan Strome,NYR,1994-10-20,1000.0,C,56,14,35,18,22
Nico Sturm,MIN,1996-10-19,1000.0,C,50,11,6,26,48
Tim Stützle,OTT,2002-10-18,1000.0,LW,53,12,17,15,50
P.K. Subban,NJD,1990-10-21,1000.0,D,44,5,14,46,41
Oskar Sundqvist,STL,1995-10-20,1000.0,C,28,4,5,25,50
Pius Suter,CHI,1997-10-19,1000.0,F,55,14,13,34,28
Ryan Suter,MIN,1985-10-22,1000.0,D,56,3,16,65,38
Brandon Sutter,VAN,1990-10-21,1000.0,C,43,9,3,28,18
Nick Suzuki,MTL,2000-10-18,1000.0,C,56,15,26,38,70
Andrei Svechnikov,CAR,2001-10-18,1000.0,RW,55,15,27,18,114
Evgeny Svechnikov,DET,1997-10-19,1000.0,LW,21,3,5,6,20
Brandon Tanev,PIT,1992-10-20,1000.0,LW,32,7,9,33,139
Chris Tanev,CGY,1990-10-21,1000.0,D,56,2,10,107,33
Vladimir Tarasenko,STL,1992-10-20,1000.0,RW,24,4,10,15,30
Tomas Tatar,MTL,1991-10-21,1000.0,LW,50,10,20,20,63
John Tavares,TOR,1991-10-21,1000.0,C,56,19,31,28,51
Matt Tennyson,NJD,1991-10-21,1000.0,D,21,1,2,25,32
Teuvo Teravainen,CAR,1995-10-20,1000.0,F,21,5,10,9,8
Troy Terry,ANA,1998-10-19,1000.0,C,48,7,13,13,5
Alexandre Texier,CBJ,2000-10-18,1000.0,C,49,4,11,19,49
Shea Theodore,VEG,1996-10-19,1000.0,D,53,8,34,43,22
Robert Thomas,STL,2000-10-18,1000.0,C,33,3,9,11,5
Nate Thompson,WPG,1985-10-22,1000.0,C,44,2,3,20,60
Tage Thompson,BUF,1998-10-19,1000.0,C,38,8,6,8,25
Joe Thornton,TOR,1980-10-23,1000.0,C,44,5,15,10,32
Chris Tierney,OTT,1995-10-20,1000.0,C,55,6,13,32,23
Jarred Tinordi,TOT,1993-10-20,1000.0,D,21,0,1,30,56
Brady Tkachuk,OTT,2000-10-18,1000.0,LW,56,17,19,23,248
Devon Toews,COL,1995-10-20,1000.0,D,53,9,22,87,44
Tyler Toffoli,MTL,1993-10-20,1000.0,C,52,28,16,12,75
Eeli Tolvanen,NSH,2000-10-18,1000.0,RW,40,11,11,16,78
Yakov Trenin,NSH,1997-10-19,1000.0,C,45,5,6,21,94
Vincent Trocheck,CAR,1994-10-20,1000.0,C,47,17,26,28,107
Jacob Trouba,NYR,1995-10-20,1000.0,D,38,2,10,84,111
Alex Tuch,VEG,1997-10-19,1000.0,RW,55,18,15,36,52
Kyle Turris,EDM,1990-10-21,1000.0,C,27,2,3,8,16
Juuso Valimaki,CGY,1999-10-19,1000.0,D,49,2,9,60,28
James van Riemsdyk,PHI,1990-10-21,1000.0,LW,56,17,26,16,40
Sami Vatanen,TOT,1992-10-20,1000.0,D,39,2,4,49,27
Sami Vatanen,NJD,1992-10-20,1000.0,D,30,2,4,37,21
Frank Vatrano,FLA,1995-10-20,1000.0,LW,56,18,8,21,69
Carter Verhaeghe,FLA,1996-10-19,1000.0,C,43,18,18,14,33
Jimmy Vesey,TOT,1994-10-20,1000.0,LW,50,5,5,19,38
Jimmy Vesey,TOR,1994-10-20,1000.0,LW,30,5,2,10,23
Gabriel Vilardi,LAK,2000-10-18,1000.0,C,54,10,13,19,18
Jake Virtanen,VAN,1997-10-19,1000.0,RW,38,5,0,12,83
Marc-Edouard Vlasic,SJS,1988-10-21,1000.0,D,51,1,5,64,40
Alexander Volkov,TOT,1998-10-19,1000.0,RW,37,7,6,26,36
Jakub Voracek,PHI,1990-10-21,1000.0,RW,53,9,34,20,17
Jakub Vrana,TOT,1997-10-19,1000.0,LW,50,19,17,8,29
Austin Wagner,LAK,1998-10-19,1000.0,LW,44,4,4,10,97
Chris Wagner,BOS,1992-10-20,1000.0,C,41,2,3,21,75
Oliver Wahlstrom,NYI,2001-10-18,1000.0,RW,44,12,9,14,57
Sean Walker,LAK,1995-10-20,1000.0,D,47,5,13,72,43
Jake Walman,STL,1997-10-19,1000.0,D,24,1,1,20,26
Austin Watson,OTT,1992-10-20,1000.0,LW,34,3,7,49,100
Shea Weber,MTL,1986-10-22,1000.0,D,48,6,13,68,70
MacKenzie Weegar,FLA,1994-10-20,1000.0,D,54,6,30,83,118
Alexander Wennberg,FLA,1995-10-20,1000.0,C,56,17,12,36,29
Blake Wheeler,WPG,1987-10-22,1000.0,RW,50,15,31,30,63
Colin White,OTT,1997-10-19,1000.0,C,45,10,8,18,58
Zach Whitecloud,VEG,1997-10-19,1000.0,D,51,2,10,75,85
Tom Wilson,WSH,1995-10-20,1000.0,RW,47,13,20,25,105
Miles Wood,NJD,1996-10-19,1000.0,LW,55,17,8,25,38
Kailer Yamamoto,EDM,1999-10-19,1000.0,RW,52,8,13,40,52
Keith Yandle,FLA,1987-10-22,1000.0,D,56,3,24,27,18
Pavel Zacha,NJD,1998-10-19,1000.0,C,50,17,18,10,42
Filip Zadina,DET,2000-10-18,1000.0,RW,49,6,13,22,22
Nikita Zadorov,CHI,1996-10-19,1000.0,D,55,1,7,74,190
Nikita Zaitsev,OTT,1992-10-20,1000.0,D,55,4,13,110,114
Travis Zajac,TOT,1986-10-22,1000.0,C,46,8,12,22,51
Travis Zajac,NJD,1986-10-22,1000.0,C,33,7,11,15,41
Jakub Zboril,BOS,1998-10-19,1000.0,D,42,0,9,33,63
Mika Zibanejad,NYR,1994-10-20,1000.0,C,56,24,26,44,75
Artem Zub,OTT,1996-10-19,1000.0,D,47,3,11,70,89
Mats Zuccarello,MIN,1988-10-21,1000.0,LW,42,11,24,19,12
Jason Zucker,PIT,1992-10-20,1000.0,LW,38,9,9,15,69
Frederik Andersen,TOR,1990-10-21,1000.0,G,24,13,8,2.96,0.895,0
Jonathan Bernier,DET,1989-10-21,1000.0,G,24,9,11,2.99,0.914,0
Jordan Binnington,STL,1994-10-20,1000.0,G,42,18,14,2.65,0.91,0
Mackenzie Blackwood,NJD,1997-10-19,1000.0,G,35,14,17,3.04,0.902,1
Sergei Bobrovsky,FLA,1989-10-21,1000.0,G,31,19,8,2.91,0.906,0
Jack Campbell,TOR,1992-10-20,1000.0,G,22,17,3,2.15,0.921,2
Thatcher Demko,VAN,1996-10-19,1000.0,G,35,16,18,2.85,0.915,1
Chris Driedger,FLA,1995-10-20,1000.0,G,23,14,6,2.07,0.927,3
Devan Dubnyk,TOT,1987-10-22,1000.0,G,22,6,11,3.2,0.895,1
Brian Elliott,PHI,1986-10-22,1000.0,G,30,15,9,3.06,0.889,2
Marc-Andre Fleury,VEG,1985-10-22,1000.0,G,36,26,10,1.98,0.928,6
John Gibson,ANA,1994-10-20,1000.0,G,35,9,19,2.98,0.903,3
Thomas Greiss,DET,1986-10-22,1000.0,G,34,8,15,2.7,0.912,2
Philipp Grubauer,COL,1992-10-20,1000.0,G,40,30,9,1.95,0.922,7
Carter Hart,PHI,1999-10-19,1000.0,G,27,9,11,3.67,0.877,1
Connor Hellebuyck,WPG,1994-10-20,1000.0,G,45,24,17,2.58,0.916,4
Tristan Jarry,PIT,1996-10-19,1000.0,G,39,25,9,2.75,0.909,2
Martin Jones,SJS,1990-10-21,1000.0,G,34,15,13,3.28,0.896,1
Anton Khudobin,DAL,1987-10-22,1000.0,G,32,12,11,2.54,0.905,3
Joonas Korpisalo,CBJ,1995-10-20,1000.0,G,33,9,13,3.3,0.894,0
Mikko Koskinen,EDM,1989-10-21,1000.0,G,26,13,13,3.17,0.899,0
Darcy Kuemper,ARI,1991-10-21,1000.0,G,27,10,11,2.56,0.907,2
Kevin Lankinen,CHI,1996-10-19,1000.0,G,37,17,14,3.01,0.909,2
Jacob Markstrom,CGY,1990-10-21,1000.0,G,43,22,19,2.66,0.904,3
Elvis Merzlikins,CBJ,1995-10-20,1000.0,G,28,8,12,2.77,0.916,2
Matt Murray,OTT,1995-10-20,1000.0,G,27,10,13,3.38,0.893,2
Alex Nedeljkovic,CAR,1996-10-19,1000.0,G,23,15,5,1.9,0.932,3
Jake Oettinger,DAL,1999-10-19,1000.0,G,29,11,8,2.36,0.911,1
Calvin Petersen,LAK,1995-10-20,1000.0,G,35,9,18,2.89,0.911,0
Carey Price,MTL,1988-10-21,1000.0,G,25,12,7,2.64,0.901,1
Jonathan Quick,LAK,1986-10-22,1000.0,G,22,11,9,2.86,0.898,2
Tuukka Rask,BOS,1988-10-21,1000.0,G,24,15,5,2.28,0.913,2
James Reimer,CAR,1989-10-21,1000.0,G,22,15,5,2.66,0.906,0
Pekka Rinne,NSH,1983-10-23,1000.0,G,24,10,12,2.84,0.907,2
Juuse Saros,NSH,1996-10-19,1000.0,G,36,21,11,2.28,0.927,3
Igor Shesterkin,NYR,1996-10-19,1000.0,G,35,16,14,2.62,0.916,2
Ilya Sorokin,NYI,1996-10-19,1000.0,G,22,13,6,2.17,0.918,3
Cam Talbot,MIN,1988-10-21,1000.0,G,33,19,8,2.63,0.915,2
Vitek Vanecek,WSH,1996-10-19,1000.0,G,37,21,10,2.69,0.908,2
Semyon Varlamov,NYI,1989-10-21,1000.0,G,36,19,11,2.04,0.929,7
Trevor Zegras,ANA,2002-10-18,998.8499774443093,C,24,3,10,4,7
Andrej Sekera,DAL,1987-10-22,981.1500225556907,D,46,3,2,62,47
Mathieu Perreault,WPG,1988-10-21,981.1500225556907,C,56,9,10,18,84
Mark Borowiecki,NSH,1990-10-21,981.1500225556907,D,22,0,1,37,54
Curtis Lazar,TOT,1996-10-19,981.1500225556907,C,50,7,6,22,99
Conor Garland,ARI,1997-10-19,980.0,RW,49,12,27,19,26
Nicholas Merkley,NJD,1998-10-19,980.0,RW,27,2,8,5,28
Jonathan Marchessault,VEG,1991-10-21,980.0,C,55,18,26,14,44
Kyle Okposo,BUF,1989-10-21,980.0,RW,35,2,11,14,29
Steven Lorentz,CAR,1997-10-19,980.0,C,45,2,6,16,47
Richard Panik,TOT,1992-10-20,980.0,RW,48,4,9,21,70
Noel Acciari,FLA,1992-10-20,980.0,C,41,4,7,63,91
Zach Parise,MIN,1985-10-22,980.0,LW,45,7,11,20,18
Brayden McNabb,VEG,1991-10-21,980.0,D,41,2,6,76,98
Mike Smith,EDM,1983-10-23,980.0,G,32,21,6,2.31,0.923,3
Conor Timmins,COL,1999-10-19,980.0,D,31,0,7,22,18
Justin Schultz,WSH,1991-10-21,980.0,D,46,3,24,49,28
Tyler Myers,VAN,1991-10-21,980.0,D,55,6,15,74,61
Tanner Kero,DAL,1993-10-20,980.0,RW,39,3,7,14,31
Jason Spezza,TOR,1984-10-22,980.0,C,54,10,20,10,26
Kevin Rooney,NYR,1994-10-20,980.0,C,54,8,6,35,110
Kevin Stenlund,CBJ,1997-10-19,980.0,C,32,5,5,13,17
Mattias Janmark,TOT,1993-10-20,980.0,C,56,11,13,14,26
Brady Skjei,CAR,1995-10-20,980.0,D,52,3,7,62,66
Tyler Pitlick,ARI,1992-10-20,980.0,C,38,6,5,41,81
Alexander Barabanov,TOT,1995-10-20,980.0,F,22,3,5,14,7
Zach Aston-Reese,PIT,1995-10-20,980.0,C,45,9,6,24,95
Jake Allen,MTL,1991-10-21,980.0,G,29,11,12,2.68,0.907,0
Noah Hanifin,CGY,1997-10-19,980.0,D,47,4,11,40,28
Mattias Janmark,CHI,1993-10-20,980.0,C,41,10,9,9,22
Brett Pesce,CAR,1995-10-20,980.0,D,55,4,21,82,17
Luke Glendening,DET,1990-10-21,980.0,C,54,6,9,57,68
Brandon Hagel,CHI,1999-10-19,980.0,LW,52,9,15,28,59
Chandler Stephenson,VEG,1995-10-20,980.0,C,51,14,21,35,43
Mark Jankowski,PIT,1995-10-20,980.0,C,45,4,7,21,35
Mikhail Grigorenko,CBJ,1995-10-20,980.0,C,32,4,8,17,14
Owen Tippett,FLA,2000-10-18,980.0,RW,45,7,11,5,59
Ilya Mikheyev,TOR,1995-10-20,961.1500225556907,F,54,7,10,28,49
